V_ID,Constructor,Veh_type,Version,Brand,Veh_Model,Energy,Power_KW,El_Consumpt_whkm,year,Fuel consumption,Electric range (km),purchase_price_eur,5yr_energy_cost_eur,5yr_maintenance_cost_eur,5yr_depreciation_loss_eur,battery_replacement_cost_eur,5yr_TCO_eur
137,VW-SAIC,5N,FM6FM62Q032L7T6NVR24BI1BSA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
138,VW-SAIC,5N,FM6FM62Q032L7N5NVR24BI1BSACM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
139,VW-SAIC,5N,FD7FD7GC009L7N6NVR24BI1CSB0M1,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
140,VW-SAIC,5N,FM6FM62Q032L5T5NVR24BI1BSABM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
141,VW-SAIC,5N,FM6FM62Q032L7T5NVR24BI1BSABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
142,VW-SAIC,5N,FM6FM62Q032L7N4NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
143,VW-SAIC,5N,FM6FM62Q032L5T5NVR24BI1BSACM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
144,VW-SAIC,5N,FM6FM62Q032L5T5NVR24BI1BSABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
145,VW-SAIC,5N,FM6FM62Q032L7T5NVR24BI1BSABM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
146,VW-SAIC,5N,FM6FM62Q032L5T5NVR24BI1BSA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
147,VW-SAIC,5N,FM6FM62Q032L7N5NVR24BI1BSABM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
148,VW-SAIC,5N,FM6FM62Q032L7N5NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
149,VW-SAIC,5N,FM6FM62Q032L7N6NVR24BI1BSACM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
150,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1ASA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
151,VW-SAIC,5N,FM6FM62Q032L5T4NVR24BI1BSA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
152,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1CSA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
153,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1BSB0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
154,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
155,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
156,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BI1BSBBM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
157,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1ASA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
158,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1ASABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
159,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1ASABM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
160,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1ASABM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
161,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1ASACM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
162,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1CSABM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
163,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1BSACM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
164,VW-SAIC,5N,FM6FM62Q032L5N3NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
165,VW-SAIC,5N,FM6FM62Q032L7N5NVR24BI1CSABM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
166,VW-SAIC,5N,FM6FM62Q032L5T4NVR24BI1BSABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
167,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1CSABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
168,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1BSABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
169,VW-SAIC,5N,AD7AD7GC010L5N5NVR24BI1CSBBM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
170,VW-SAIC,5N,FM6FM62Q032L7N5NVR24BI1ASABM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
171,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1ASACM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
172,VW-SAIC,5N,FD7FD7GC009L7N6NVR24BI1BSBCM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
173,VW-SAIC,5N,FM6FM62Q032L5N3NVR24BI1ASABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
174,VW-SAIC,5N,FM6FM62Q032L5T5NVR24BI1BSACM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
175,VW-SAIC,5N,AD7AD7GC010L7N5NVR24BI1ASA0M1,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
176,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
177,VW-SAIC,5N,AD7AD7GC010L5G6NVR24BI1BSB0M1G0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
178,VW-SAIC,5N,FD7FD7GC009L7N4NVR24BI1ASA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
179,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
180,VW-SAIC,5N,AD7AD7GC010L5G6NVR24BI1ASB0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
181,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1BSB0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
182,VW-SAIC,5N,FD7FD7GC009L7T6NVR24BI1BSBBM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
183,VW-SAIC,5N,FM6FM62Q032L7T5NVR24BI1BSA0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
184,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1ASABM1GG,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
185,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1ASABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
186,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1ASACM1GG,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
187,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1CSABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
188,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
189,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1BSBBM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
190,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1ASABM1G0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
191,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1CSBCM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
192,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
193,VW-SAIC,5N,FM6FM62Q032L7T5NVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
194,VW-SAIC,5N,AD7AD7GC010L7T6NVR24BI1BSBBM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
195,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1CSB0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
196,VW-SAIC,5N,FM6FM62Q032L5T4NVR24BI1BSACM10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
197,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1BSABM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
198,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
199,VW-SAIC,5N,FD7FD7GC009L7T5NVR24BI1BSBBM1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
200,VW-SAIC,5N,FD7FD7GC009L7N6NVR24BI1BSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
201,VW-SAIC,5N,AD7AD7GC010L5G6NVR24BI1ASB0M1GJS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
202,VW-SAIC,5N,FM6FM62Q032L5T5NVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
203,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1CSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
204,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
205,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
206,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1CSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
207,VW-SAIC,5N,FD7FD7GC009L7T5NVR24BI1BSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
208,VW-SAIC,5N,FD7FD7GC009L7T6NVR24BI1BSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
209,VW-SAIC,5N,FD7FD7GC009L7N6NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
210,VW-SAIC,5N,FM6FM62Q032L7N6NVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
211,VW-SAIC,5N,FM6FM62Q032L5T4NVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
212,VW-SAIC,5N,AD7AD7GC010L7G6NVR24BI1ASA0M1GJS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
213,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1BSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
214,VW-SAIC,5N,FD7FD7GC009L7N4NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
215,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1CSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
216,VW-SAIC,5N,FM6FM62Q032L7T5NVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
217,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BI1ASB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
218,VW-SAIC,5N,FD7FD7GC009L7T5NVR24BI1BSB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
219,VW-SAIC,5N,AD7AD7GC010L5N6NVR24BI1ASB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
220,VW-SAIC,5N,FM6FM62Q032L5T5NVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
221,VW-SAIC,5N,FD7FD7GC009L7T6NVR24BI1BSB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
222,VW-SAIC,5N,AD7AD7GC010L7N5NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
223,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1CSB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
224,VW-SAIC,5N,FM6FM62Q032L7N5NVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
225,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1BSB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
226,VW-SAIC,5N,AD7AD7GC010L7G5NVR24BI1ASB0M1G0S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
227,VW-SAIC,5N,FM6FM62Q032L7N6NVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
228,VW-SAIC,5N,AD7AD7GC010L7G6NVR24BI1ASA0M1G0S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
229,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BF1CSB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
230,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BF1CSB,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
231,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BF1CSAD,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
232,VW-SAIC,5N,AD7AD7GC010L5N5NVR24BF1CSAD,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
233,VW-SAIC,5N,AD7AD7GC010L5R5NVR24BF1CSA0,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
234,VW-SAIC,5N,AD7AD7GC010L5R5NVR24BF1BSAC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
235,VW-SAIC,5N,AD7AD7GC010L7R6NVR24BF1CSAC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
236,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BF1ASAC,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
237,VW-SAIC,5N,AD7AD7GC010L5N5NVR24BI1BSB0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
238,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BI1BSB0M10,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
239,VW-SAIC,5N,AD7AD7GC010L7G6NVR24BI1BSB0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
240,VW-SAIC,5N,AD7AD7GC010L7T6NVR24BI1BSB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
241,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1BSB0M1GG,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
242,VW-SAIC,5N,AD7AD7GC010L5N5NVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
243,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BI1ASB0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
244,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0.0,35000,5400.000000000001,2500,12250.0,0,55150.0
245,VW-SAIC,5N,FM6FM62Q032L5N3NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0.0,35000,5400.000000000001,2500,12250.0,0,55150.0
246,VW-SAIC,5N,FM6FM62Q032L7N5NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0.0,35000,5400.000000000001,2500,12250.0,0,55150.0
247,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0.0,35000,5400.000000000001,2500,12250.0,0,55150.0
248,VW-SAIC,5N,AD7AD7GC010L5G6NVR24BI1CSB0M1G0S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
249,VW-SAIC,5N,AD7AD7GC010L5G5NVR24BI1CSB0M1G0S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
250,VW-SAIC,5N,AD7AD7GC010L7N6NVR24BI1CSB0M1G0S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
251,VW-SAIC,5N,FD7FD7GC009L5N5NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
252,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0.0,35000,5400.000000000001,2500,12250.0,0,55150.0
253,VW-SAIC,5N,FD7FD7GC009L5N4NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
254,VW-SAIC,5N,FD7FD7GC009L7N5NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
255,VW-SAIC,5N,FM6FM62Q032L5N5NVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
256,VW-SAIC,5N,FM6FM62Q032L7N5NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0.0,35000,5400.000000000001,2500,12250.0,0,55150.0
257,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0.0,35000,5400.000000000001,2500,12250.0,0,55150.0
258,VW-SAIC,5N,FD7FD7GC009L5N4NVR24BI1CSB0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
259,VW-SAIC,5N,FD7FD7GC009L7N6NVR24BI1ASA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
260,VW-SAIC,5N,FM6FM62Q032L7N6NVR24BI1BSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
261,VW-SAIC,5N,FM6FM62Q032L5N4NVR24BI1CSA0M10S,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
262,VW-SAIC,5N,FM6FM6BB002N5N4TVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
263,VW-SAIC,5N,FM6FM6BB002N5T5TVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
264,VW-SAIC,5N,FM6FM6BB002N5T3TVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
265,VW-SAIC,5N,FM6FM6BB002N5N4TVR24BI1CSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0.0,35000,5400.000000000001,2500,12250.0,0,55150.0
266,VW-SAIC,5N,FM6FM6BB002N5N3TVR24BI1CSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
267,VW-SAIC,5N,FM6FM6BB002N5T4TVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,6,0.0,35000,6480.0,2500,12250.0,0,56230.0
268,VW-SAIC,5N,FM6FM6BB002N5N5TVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0.0,35000,5400.000000000001,2500,12250.0,0,55150.0
269,VW-SAIC,5N,FM6FM6BB002N5N4TVR24BI1BSA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0.0,35000,5400.000000000001,2500,12250.0,0,55150.0
270,VW-SAIC,5N,FM6FM6BB002N5N3TVR24BI1ASA0M1JS,"VOLKSWAGEN, VW",TIGUAN,diesel,110,0,2021,5,0.0,35000,5400.000000000001,2500,12250.0,0,55150.0
