v_id,constructor,veh_type,brand,veh_model,energy,power_kw,el_consumpt_whkm,year,fuel_consumption,electric_range_(km),purchase_price_eur,5yr_energy_cost_eur,5yr_maintenance_cost_eur,5yr_depreciation_loss_eur,battery_replacement_cost_eur,5yr_tco_eur
477,RENAULT-NISSAN-MITSUBISHI,JL,RENAULT,TRAFIC,diesel,107,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
478,RENAULT-NISSAN-MITSUBISHI,RFC,RENAULT,ESPACE,diesel,147,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
479,RENAULT-NISSAN-MITSUBISHI,L,RENAULT,TRAFFIC,diesel,88,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
480,MERCEDES-BENZ,F2B,MERCEDES-BENZ,GLB 200 D,diesel,110,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
481,MERCEDES-BENZ,F2B,MERCEDES-BENZ,GLB 200 D 4MATIC,diesel,110,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
482,BMW,F2X,BMW,X2 xDrive18d,diesel,110,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
483,RENAULT-NISSAN-MITSUBISHI,M9,NISSAN,NISSAN NV400,diesel,110,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
484,"VOLKSWAGEN, VW",AUV,"VOLKSWAGEN, VW",GOLF SPORTSVAN,diesel,110,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
485,BMW,F2GT,BMW,218d xDrive Gran Tourer,diesel,110,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
486,BMW,FML2,MINI,One,petrol,75,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
487,MERCEDES-BENZ,451,SMART,FORTWO COUPE,petrol,66,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
488,STELLANTIS,S-D,OPEL,ADAM,petrol,51,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
489,RENAULT-NISSAN-MITSUBISHI,AH,RENAULT,TWINGO,petrol,68,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
490,MINI,COOPERS,MINI,COOPER S,petrol,141,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
491,RENAULT-NISSAN-MITSUBISHI,SD,DACIA,DOKKER,petrol,85,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
492,MAZDA-SUBARU-SUZUKI-TOYOTA,BPE,MAZDA,MAZDA3,petrol,132,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
493,MAZDA-SUBARU-SUZUKI-TOYOTA,XW3(A),TOYOTA,TOYOTA PRIUS PLUS,petrol,73,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
494,MAZDA-SUBARU-SUZUKI-TOYOTA,XE2(A),LEXUS,LEXUS IS300H,petrol,133,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
495,MAZDA-SUBARU-SUZUKI-TOYOTA,"XC1(EU,M)",LEXUS,LEXUS RC300H,petrol,133,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
496,MAZDA-SUBARU-SUZUKI-TOYOTA,"ZA1(EU,M)",LEXUS,LEXUS UX250H,petrol,112,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
497,"VOLKSWAGEN, VW",CS,"VOLKSWAGEN, VW",TAIGO,petrol,110,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
498,MAZDA-SUBARU-SUZUKI-TOYOTA,"XV7(EU,M)",TOYOTA,TOYOTA CAMRY,petrol,131,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
499,KIA,CD,KIA,CEED,petrol,103,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
500,KIA,CD,KIA,PROCEED,petrol,150,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
501,KIA,YB,KIA,RIO,petrol,74,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
502,BMW,F1X,BMW,X1 XDRIVE 20I,petrol,141,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
503,BMW,U11,BMW,X1 SDRIVE 18I,petrol,100,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
504,BMW,G20,BMW,M3 40I XDRIVE,petrol,285,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
505,BMW,CR4,BMW,CR4,petrol,300,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
506,BMW,G12,BMW,M850I XDRIVE,petrol,390,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
507,BMW,G29,BMW,Z4 SDRIVE 20I,petrol,145,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
508,BMW,G80,BMW,M3 COMPETITION,petrol,375,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
509,BMW,G30,BMW,M3,petrol,331,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
510,BMW,F87,BMW,M8,petrol,441,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
511,BMW,U2AT,BMW,223I ACTIVE TOURER,petrol,150,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
512,BMW,G01,BMW,X3 XDRIVE 30I,petrol,185,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
513,BMW,G60,BMW,540I XDRIVE,petrol,280,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
514,BMW,X5XDRIVE40I,BMW,X5 XDRIVE 40I,petrol,250,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
515,BMW,X4MCOMPETITION,BMW,X4 M,petrol,375,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
516,BMW,F2GC,BMW,218i,petrol,103,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
517,HYUNDAI,AC3,HYUNDAI,TUCSON IX35,petrol,110,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
518,HYUNDAI,IA,HYUNDAI,I10,petrol,49,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
519,HYUNDAI,GB,HYUNDAI,"I20, I20 ACTIVE",petrol,55,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
520,HYUNDAI,BC3,HYUNDAI,BAYON,petrol,74,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
521,HYUNDAI,PDE,HYUNDAI,I 30 N,petrol,206,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
522,STELLANTIS,D-A,OPEL,KARL / VIVA,petrol,54,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
523,RENAULT-NISSAN-MITSUBISHI,K14,NISSAN,NISSAN MICRA,petrol,74,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
524,RENAULT-NISSAN-MITSUBISHI,F16,NISSAN,NISSAN JUKE,petrol,86,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
525,MERCEDES-BENZ,F2B,MERCEDES-BENZ,B 160,petrol,80,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
526,MERCEDES-BENZ,F2B,MERCEDES-BENZ,B 180,petrol,100,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
527,MERCEDES-BENZ,F2A,MERCEDES-BENZ,A 200,petrol,120,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
528,MERCEDES-BENZ,F2A,MERCEDES-BENZ,A 180,petrol,100,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
529,MERCEDES-BENZ,F2CLA,MERCEDES-BENZ,CLA 200,petrol,120,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
530,RENAULT-NISSAN-MITSUBISHI,RJL,RENAULT,ARKANA,petrol,103,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
531,FORD,WA6,FORD,GALAXY,diesel,140,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
532,FORD,BA7,FORD,MONDEO,diesel,140,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
533,FORD,JU2,FORD,TOURNEO COURIER,diesel,74,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
534,FORD,JU2,FORD,TRANSIT COURIER,diesel,55,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
535,FORD,PJ2,FORD,TOURNEO CONNECT,diesel,74,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
536,FORD,DXA,FORD,C-MAX,petrol,92,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
537,FORD,LAE,FORD,MUSTANG,petrol,330,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
538,FORD,WAH,FORD,FORD GT,petrol,463,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
539,FORD,JK8,FORD,ECOSPORT,diesel,92,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
540,FORD,J2K,FORD,PUMA,petrol,114,0,2021,6,0,30000,6480.0,2500,10500.0,0,49480.0
541,FORD,PJ2,FORD,TRANSIT CONNECT,diesel,74,0,2021,6,0,35000,6480.0,2500,12250.0,0,56230.0
542,MERCEDES-BENZ,204 X,MERCEDES-BENZ,GLC 300 E 4MATIC,hybrid petrol,155,299,2021,3,42,30000,3240.0,2500,10500.0,0,46240.0
543,MERCEDES-BENZ,R2S,MERCEDES-BENZ,S 580 E,hybrid petrol,270,251,2021,1,102,30000,1080.0000000000002,2500,10500.0,0,44080.0
544,MERCEDES-BENZ,F2B,MERCEDES-BENZ,B 250 E,hybrid petrol,118,198,2021,1,63,30000,1080.0000000000002,2500,10500.0,0,44080.0
545,MERCEDES-BENZ,H1GLE,MERCEDES-BENZ,GLE 350 E 4MATIC,hybrid petrol,155,268,2021,1,96,30000,1080.0000000000002,2500,10500.0,0,44080.0
546,MERCEDES-BENZ,H1GLE,MERCEDES-BENZ,GLE 350 E 4MATIC COUPE,hybrid petrol,155,269,2021,1,96,30000,1080.0000000000002,2500,10500.0,0,44080.0
547,MERCEDES-BENZ,F2B,MERCEDES-BENZ,GLA 250 E,hybrid petrol,118,214,2021,2,59,30000,2160.0000000000005,2500,10500.0,0,45160.0
548,MERCEDES-BENZ,F2A,MERCEDES-BENZ,A 250 E,hybrid petrol,118,214,2021,1,70,30000,1080.0000000000002,2500,10500.0,0,44080.0
549,MERCEDES-BENZ,204,MERCEDES-BENZ,C 300 E,hybrid petrol,155,239,2021,2,51,30000,2160.0000000000005,2500,10500.0,0,45160.0
550,MERCEDES-BENZ,F2CLA,MERCEDES-BENZ,CLA 250 E,hybrid petrol,118,220,2021,1,68,30000,1080.0000000000002,2500,10500.0,0,44080.0
551,MERCEDES-BENZ,204 X,MERCEDES-BENZ,GLC 300 DE 4MATIC,hybrid diesel,143,273,2021,2,43,35000,2160.0000000000005,2500,12250.0,0,51910.0
552,MERCEDES-BENZ,R1ES,MERCEDES-BENZ,E 300 DE 4MATIC,hybrid diesel,143,243,2021,2,49,35000,2160.0000000000005,2500,12250.0,0,51910.0
553,MERCEDES-BENZ,R1ES,MERCEDES-BENZ,E 300 DE,hybrid diesel,143,255,2021,2,45,35000,2160.0000000000005,2500,12250.0,0,51910.0
554,MERCEDES-BENZ,H1GLE,MERCEDES-BENZ,GLE 350 DE 4MATIC,hybrid diesel,143,323,2021,1,95,35000,1080.0000000000002,2500,12250.0,0,50830.0
555,MERCEDES-BENZ,H1GLE,MERCEDES-BENZ,GLE 350 DE 4MATIC COUPE,hybrid diesel,143,337,2021,5,91,35000,5400.000000000001,2500,12250.0,0,55150.0
556,MERCEDES-BENZ,204,MERCEDES-BENZ,C 300 DE,hybrid diesel,143,212,2021,1,53,35000,1080.0000000000002,2500,12250.0,0,50830.0
557,BMW,G5X,BMW,X5 xDrive45e,hybrid petrol,210,247,2021,1,82,30000,1080.0000000000002,2500,10500.0,0,44080.0
558,BMW,G3X,BMW,X3 xDrive30e,hybrid petrol,135,190,2021,2,49,30000,2160.0000000000005,2500,10500.0,0,45160.0
559,"VOLKSWAGEN, VW",CR,"VOLKSWAGEN, VW",TOUAREG R,hybrid petrol,250,248,2021,6,53,30000,6480.0,2500,10500.0,0,49480.0
560,TESLA,LW,LAND ROVER,RANGE ROVER SPORT,hybrid petrol,221,254,2021,11,50,30000,11880.0,2500,10500.0,0,54880.0
561,VOLVO,U,VOLVO,XC60 T8 TWIN ENGINE,hybrid petrol,223,173,2021,7,49,30000,7560.000000000002,2500,10500.0,0,50560.0
562,VOLVO,L,VOLVO,XC90 T8 TWIN ENGINE,hybrid petrol,223,182,2021,7,49,30000,7560.000000000002,2500,10500.0,0,50560.0
563,FORD,WUJ,FORD,EXPLORER,hybrid petrol,267,220,2021,6,48,30000,6480.0,2500,10500.0,0,49480.0
564,BMW,G5L,BMW,530e iPerformance,hybrid petrol,135,168,2021,2,52,30000,2160.0000000000005,2500,10500.0,0,45160.0
565,BMW,BMWi-2,BMW I,i8,hybrid petrol,170,139,2021,2,52,30000,2160.0000000000005,2500,10500.0,0,45160.0
566,"VOLKSWAGEN, VW",CD,"VOLKSWAGEN, VW",GOLF GTE,hybrid petrol,110,146,2021,6,70,30000,6480.0,2500,10500.0,0,49480.0
567,MAZDA-SUBARU-SUZUKI-TOYOTA,"XW5P(EU,M)",TOYOTA,TOYOTA PRIUS PHV,hybrid petrol,72,99,2021,1,45,30000,1080.0000000000002,2500,10500.0,0,44080.0
568,BMW,7L,BMW,745e,hybrid petrol,210,188,2021,2,50,30000,2160.0000000000005,2500,10500.0,0,45160.0
569,BMW,7L,BMW,745Le xDrive,hybrid petrol,210,200,2021,2,46,30000,2160.0000000000005,2500,10500.0,0,45160.0
570,BMW,G3L,BMW,330e,hybrid petrol,135,173,2021,2,57,30000,2160.0000000000005,2500,10500.0,0,45160.0
571,BMW,G3L,BMW,320e,hybrid petrol,120,178,2021,2,53,30000,2160.0000000000005,2500,10500.0,0,45160.0
572,BMW,G5K,BMW,530e xDrive,hybrid petrol,135,190,2021,2,51,30000,2160.0000000000005,2500,10500.0,0,45160.0
573,BMW,G5L,BMW,545e xDrive,hybrid petrol,210,178,2021,2,54,30000,2160.0000000000005,2500,10500.0,0,45160.0
574,VOLVO,Z,VOLVO,S60 T8 TWIN ENGINE,hybrid petrol,223,167,2021,7,59,30000,7560.000000000002,2500,10500.0,0,50560.0
575,VOLVO,P,VOLVO,S90 T8 TWIN ENGINE,hybrid petrol,223,169,2021,7,54,30000,7560.000000000002,2500,10500.0,0,50560.0
576,VOLVO,P,VOLVO,V90 T8 TWIN ENGINE,hybrid petrol,223,174,2021,7,54,30000,7560.000000000002,2500,10500.0,0,50560.0
577,VOLVO,X,VOLVO,XC40 T5 TWIN ENGINE,hybrid petrol,132,160,2021,7,50,30000,7560.000000000002,2500,10500.0,0,50560.0
578,VOLVO,Z,VOLVO,V60 T6 TWIN ENGINE,hybrid petrol,186,162,2021,7,59,30000,7560.000000000002,2500,10500.0,0,50560.0
579,VOLVO,Z,VOLVO,V60 T8 TWIN ENGINE,hybrid petrol,223,161,2021,7,59,30000,7560.000000000002,2500,10500.0,0,50560.0
580,HYUNDAI,OS,HYUNDAI,KONA KAUAI,electric,100,143,2019,0,359,45000,0.0,2500,15749.999999999998,0,63250.0
581,DAIMLER AG,451,SMART,EQ FORFOUR,electric,41,193,2019,0,150,45000,0.0,2500,15749.999999999998,0,63250.0
582,RENAULT,AG,RENAULT,ZOE,electric,53,192,2019,0,367,45000,0.0,2500,15749.999999999998,0,63250.0
583,TATA MOTORS JAGUAR LAND ROVER,DH,JAGUAR,JAGUAR I-PACE,electric,172,248,2019,0,415,45000,0.0,2500,15749.999999999998,0,63250.0
584,MERCEDES-BENZ,451,SMART,EQ FORTWO COUPE,electric,41,167,2020,0,152,45000,0.0,2500,15749.999999999998,0,63250.0
585,MERCEDES-BENZ,204 X,MERCEDES-BENZ,EQC 400 4MATIC,electric,145,229,2020,0,454,45000,0.0,2500,15749.999999999998,0,63250.0
586,MERCEDES-BENZ,F2B,MERCEDES-BENZ,EQA 250,electric,80,186,2020,0,486,45000,0.0,2500,15749.999999999998,0,63250.0
587,MERCEDES-BENZ,639/2,MERCEDES-BENZ,EVITO TOURER,electric,70,287,2020,0,347,45000,0.0,2500,15749.999999999998,0,63250.0
588,MERCEDES-BENZ,451,MERCEDES-BENZ,EQ FORTWO CABRIO,electric,41,226,2020,0,124,45000,0.0,2500,15749.999999999998,0,63250.0
589,PSA-OPEL,1,CITROEN,C-ZERO,electric,35,126,2020,0,150,45000,0.0,2500,15749.999999999998,0,63250.0
590,VW GROUP PC,Y1A,PORSCHE,TAYCAN TURBO,electric,175,260,2020,0,420,45000,0.0,2500,15749.999999999998,0,63250.0
591,MINI,FML2E,MINI,COOPER SE,electric,75,148,2020,0,270,45000,0.0,2500,15749.999999999998,0,63250.0
592,TOYOTA-MAZDA,DR,MAZDA,MAZDA MX-30,electric,107,173,2020,0,237,45000,0.0,2500,15749.999999999998,0,63250.0
593,OPEL,1G0F,OPEL,AMPERA-E,electric,55,145,2020,0,520,45000,0.0,2500,15749.999999999998,0,63250.0
594,MERCEDES-BENZ,639/2,MERCEDES-BENZ,EQV,electric,70,292,2020,0,339,45000,0.0,2500,15749.999999999998,0,63250.0
595,PSA-OPEL,B,CITROEN,E-C4,electric,57,161,2020,0,350,45000,0.0,2500,15749.999999999998,0,63250.0
596,RENAULT-NISSAN-MITSUBISHI,ZE1,NISSAN,NISSAN LEAF,electric,160,185,2021,0,385,45000,0.0,2500,15749.999999999998,0,63250.0
597,MERCEDES-BENZ,E2EQSW,MERCEDES-BENZ,EQS 450+,electric,109,173,2021,0,718,45000,0.0,2500,15749.999999999998,0,63250.0
598,MERCEDES-BENZ,E2EQSW,MERCEDES-BENZ,EQS 580 4MATIC,electric,135,193,2021,0,645,45000,0.0,2500,15749.999999999998,0,63250.0
599,MERCEDES-BENZ,F2B,MERCEDES-BENZ,EQB 300 4MATIC,electric,139,185,2021,0,409,45000,0.0,2500,15749.999999999998,0,63250.0
600,MERCEDES-BENZ,F2B,MERCEDES-BENZ,EQB 350 4MATIC,electric,139,190,2021,0,399,45000,0.0,2500,15749.999999999998,0,63250.0
601,MERCEDES-BENZ,F2B,MERCEDES-BENZ,EQA 350 4MATIC,electric,139,179,2021,0,423,45000,0.0,2500,15749.999999999998,0,63250.0
602,STELLANTIS,E,OPEL,COMBO-E LIFE,electric,57,193,2021,0,285,45000,0.0,2500,15749.999999999998,0,63250.0
603,RENAULT-NISSAN-MITSUBISHI,ME0M,NISSAN,NISSAN E-NV200,electric,80,259,2021,0,200,45000,0.0,2500,15749.999999999998,0,63250.0
604,STELLANTIS,FA1,FIAT,500,electric,43,130,2021,0,190,45000,0.0,2500,15749.999999999998,0,63250.0
605,HYUNDAI,NE,HYUNDAI,IONIQ5,electric,53,168,2021,0,481,45000,0.0,2500,15749.999999999998,0,63250.0
606,RENAULT-NISSAN-MITSUBISHI,ZE1,NISSAN,NISSAN LEAF 40 KWH,electric,90,166,2021,0,285,45000,0.0,2500,15749.999999999998,0,63250.0
607,POLESTAR,V,POLESTAR,POLESTAR 2,electric,80,171,2021,0,267,45000,0.0,2500,15749.999999999998,0,63250.0
608,STELLANTIS,E,PEUGEOT,E-RIFTER,electric,57,200,2021,0,277,45000,0.0,2500,15749.999999999998,0,63250.0
609,RENAULT-NISSAN-MITSUBISHI,DBG,DACIA,SPRING,electric,33,152,2021,0,227,45000,0.0,2500,15749.999999999998,0,63250.0
610,MAZDA-SUBARU-SUZUKI-TOYOTA,"EZA1(EU,M)",LEXUS,LEXUS UX300E,electric,150,169,2021,0,312,45000,0.0,2500,15749.999999999998,0,63250.0
611,STELLANTIS,V,PEUGEOT,TRAVELLER,electric,57,270,2021,0,313,45000,0.0,2500,15749.999999999998,0,63250.0
612,STELLANTIS,V,PEUGEOT,EXPERT,electric,57,248,2021,0,224,45000,0.0,2500,15749.999999999998,0,63250.0
613,KIA,DE,KIA,NIRO,electric,147,159,2021,0,446,45000,0.0,2500,15749.999999999998,0,63250.0
614,VW-SAIC,KM,CUPRA,FORMENTOR VZ E-HYBRID,hybrid petrol,110,160,2021,8,61,30000,8640.000000000002,2500,10500.0,0,51640.0
615,VW-SAIC,Y1A,PORSCHE,TAYCAN 4S,electric,113,246,2020,0,365,45000,0.0,2500,15749.999999999998,0,63250.0
616,VW-SAIC,971,PORSCHE,PANAMERA 4,hybrid petrol,243,236,2021,11,61,30000,11880.0,2500,10500.0,0,54880.0
617,VW-SAIC,971,PORSCHE,PANAMERA 4S E-HYBRID,hybrid petrol,324,237,2021,11,59,30000,11880.0,2500,10500.0,0,54880.0
618,VW-SAIC,Y1A,PORSCHE,TAYCAN GTS,electric,142,259,2021,0,485,45000,0.0,2500,15749.999999999998,0,63250.0
619,VW-SAIC,9YA,PORSCHE,CAYENNE E-HYBRID,hybrid petrol,250,255,2021,11,55,30000,11880.0,2500,10500.0,0,54880.0
620,VW-SAIC,AS23P-L,"MG, ROEWE",MG RX6 PLUG-IN HYBRID,hybrid petrol,119,240,2021,2,52,30000,2160.0000000000005,2500,10500.0,0,45160.0
621,VW-SAIC,EP21,"MG, ROEWE",MG MARVEL R ELECTRIC,electric,212,209,2021,0,370,45000,0.0,2500,15749.999999999998,0,63250.0
622,VW-SAIC,ZS1,"MG, ROEWE",MG ZS EV,electric,105,186,2021,0,263,45000,0.0,2500,15749.999999999998,0,63250.0
623,VW-SAIC,CR,"VOLKSWAGEN, VW",TOUAREG EHYBRID,hybrid petrol,250,246,2021,6,57,30000,6480.0,2500,10500.0,0,49480.0
624,VW-SAIC,GE,AUDI,E-TRON SPORTBACK 50,electric,158,209,2021,0,380,45000,0.0,2500,15749.999999999998,0,63250.0
625,VW-SAIC,GE,AUDI,E-TRON 55,electric,158,232,2021,0,380,45000,0.0,2500,15749.999999999998,0,63250.0
626,VW-SAIC,GE,AUDI,E-TRON 50,electric,158,225,2021,0,380,45000,0.0,2500,15749.999999999998,0,63250.0
627,VW-SAIC,GE,AUDI,E-TRON SPORTBACK 55,electric,158,240,2021,0,380,45000,0.0,2500,15749.999999999998,0,63250.0
628,VW-SAIC,GE,AUDI,E-TRON S SPORTBACK,electric,226,283,2021,0,380,45000,0.0,2500,15749.999999999998,0,63250.0
629,VW-SAIC,GE,AUDI,E-TRON S,electric,226,288,2021,0,380,45000,0.0,2500,15749.999999999998,0,63250.0
630,VW-SAIC,GY,AUDI,A3 40 TFSIE,hybrid petrol,110,152,2021,7,72,30000,7560.000000000002,2500,10500.0,0,50560.0
631,VW-SAIC,F3,AUDI,Q3 SPORTBACK E-TRON,hybrid petrol,110,175,2021,7,57,30000,7560.000000000002,2500,10500.0,0,50560.0
632,VW-SAIC,F3,AUDI,Q3 E-TRON,hybrid petrol,110,161,2021,7,61,30000,7560.000000000002,2500,10500.0,0,50560.0
633,VW-SAIC,GY,AUDI,A3 45 TFSIe,hybrid petrol,110,150,2021,7,69,30000,7560.000000000002,2500,10500.0,0,50560.0
634,VW-SAIC,8V,AUDI,A3 40 E-TRON,hybrid petrol,110,138,2021,7,46,30000,7560.000000000002,2500,10500.0,0,50560.0
635,VW-SAIC,4L,AUDI,Q7 55 TFSI E,hybrid petrol,250,235,2021,7,59,30000,7560.000000000002,2500,10500.0,0,50560.0
636,VW-SAIC,4L,AUDI,Q8 55 TFSI E,hybrid petrol,250,250,2021,7,55,30000,7560.000000000002,2500,10500.0,0,50560.0
637,VW-SAIC,4L,AUDI,Q8 60 TFSI E,hybrid petrol,250,250,2021,7,55,30000,7560.000000000002,2500,10500.0,0,50560.0
638,VW-SAIC,4L,AUDI,Q7 60 TFSI E,hybrid petrol,250,238,2021,7,59,30000,7560.000000000002,2500,10500.0,0,50560.0
639,VW-SAIC,FY,AUDI,Q5 55 TFSI E,hybrid petrol,185,193,2021,7,52,30000,7560.000000000002,2500,10500.0,0,50560.0
640,VW-SAIC,FY,AUDI,Q5 50 TFSI E,hybrid petrol,185,195,2021,7,53,30000,7560.000000000002,2500,10500.0,0,50560.0
641,VW-SAIC,F2,AUDI,A7 50 TFSI E,hybrid petrol,185,181,2021,7,62,30000,7560.000000000002,2500,10500.0,0,50560.0
642,VW-SAIC,F2,AUDI,A6 50 TFSI E,hybrid petrol,185,172,2021,7,63,30000,7560.000000000002,2500,10500.0,0,50560.0
643,VW-SAIC,F2,AUDI,A6 55 TFSI E,hybrid petrol,185,184,2021,7,57,30000,7560.000000000002,2500,10500.0,0,50560.0
644,VW-SAIC,F2,AUDI,A7 55 TFSI E,hybrid petrol,185,187,2021,7,56,30000,7560.000000000002,2500,10500.0,0,50560.0
645,VW-SAIC,FY,AUDI,Q5 SPORTBACK 55 TFSI E,hybrid petrol,195,215,2021,7,67,30000,7560.000000000002,2500,10500.0,0,50560.0
646,VW-SAIC,FY,AUDI,Q5 SPORTBACK 50 TFSI E,hybrid petrol,195,211,2021,7,68,30000,7560.000000000002,2500,10500.0,0,50560.0
647,VW-SAIC,F2,AUDI,A6 AVANT 55 TFSI E,hybrid petrol,185,189,2021,7,56,30000,7560.000000000002,2500,10500.0,0,50560.0
648,VW-SAIC,F2,AUDI,A6 AVANT 50 TFSI E,hybrid petrol,195,189,2021,7,84,30000,7560.000000000002,2500,10500.0,0,50560.0
649,Volkswagen Group,SUV,Volkswagen,ID.4,electric,150,170,2025,0,500,32000,0.0,2500,11200.0,0,45700.0
650,Volkswagen Group,Hatchback,Volkswagen,ID.3,electric,150,160,2025,0,420,48000,0.0,2500,16800.0,0,67300.0
651,Volkswagen Group,SUV,Skoda,Enyaq,electric,150,170,2025,0,510,42000,0.0,2500,14699.999999999998,0,59200.0
652,Volkswagen Group,SUV,Skoda,Elroq,electric,150,170,2025,0,450,48000,0.0,2500,16800.0,0,67300.0
653,Volkswagen Group,SUV,Audi,Q4 e-tron,electric,150,170,2025,0,480,77000,0.0,2500,26950.0,0,106450.0
654,Volkswagen Group,SUV,Audi,Q8 e-tron,electric,300,210,2025,0,550,39990,0.0,2500,13996.5,0,56486.5
655,Tesla,Sedan,Tesla,Model 3,electric,200,160,2025,0,513,46990,0.0,2500,16446.5,0,65936.5
656,Tesla,SUV,Tesla,Model Y,electric,200,160,2025,0,514,31995,0.0,2500,11198.25,0,45693.25
657,Hyundai,SUV,Hyundai,Kona Electric,electric,150,140,2025,0,484,37745,0.0,2500,13210.75,0,53455.75
658,Hyundai,Hatchback,Hyundai,IONIQ 6,electric,168,150,2025,0,614,41995,0.0,2500,14698.249999999998,0,59193.25
659,Hyundai,Crossover,Hyundai,IONIQ 5,electric,168,160,2025,0,507,47000,0.0,2500,16450.0,0,65950.0
660,Kia,SUV,Kia,EV6,electric,168,170,2025,0,528,36790,0.0,2500,12876.5,0,52166.5
661,Kia,SUV,Kia,EV3,electric,150,150,2025,0,600,78000,0.0,2500,27300.0,0,107800.0
662,Kia,SUV,Kia,EV9,electric,283,210,2025,0,563,38946,0.0,2500,13631.1,0,55077.1
663,BYD,Sedan,BYD,Seal,electric,230,168,2025,0,570,29986,0.0,2500,10495.1,0,42981.1
664,BYD,Hatchback,BYD,Dolphin,electric,150,130,2025,0,427,37946,0.0,2500,13281.1,0,53727.1
665,BYD,SUV,BYD,Atto 3,electric,150,150,2025,0,420,29995,0.0,2500,10498.25,0,42993.25
666,MG,Hatchback,MG,MG4,electric,150,150,2025,0,435,31995,0.0,2500,11198.25,0,45693.25
667,MG,SUV,MG,ZS EV,electric,130,180,2025,0,320,28495,0.0,2500,9973.25,0,40968.25
668,Nissan,Hatchback,Nissan,Leaf,electric,110,173,2024,0,270,47800,0.0,2500,16730.0,0,67030.0
669,Nissan,SUV,Nissan,Ariya,electric,160,180,2025,0,500,37000,0.0,2500,12950.0,0,52450.0
